GRANDE_REG,COD_UF,SIGLA_UF,COD,NOME,TIPO,COD_CAT_ASSOC,CAT_ASSOC,COD_MUN,NOME_MUN,LEG,DATA
Norte,14,RR,1403,Região Metropolitana do Sul do Estado,RM,140301,NÃO TEM,1400605,SÃO LUIZ,Lei Complementar 130,21/12/07
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1700350,ALIANÇA DO TOCANTINS,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1700707,ALVORADA,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1702000,ARAGUAÇU,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1703867,CARIRI DO TOCANTINS,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1706258,CRIXÁS DO TOCANTINS,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1707306,DUERÉ,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1707652,FIGUEIRÓPOLIS,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1708205,FORMOSO DO ARAGUAIA,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1709500,GURUPI,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1711506,JAÚ DO TOCANTINS,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1711902,LAGOA DA CONFUSÃO,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1715754,PALMEIRÓPOLIS,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1716604,PEIXE,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1718840,SANDOLÂNDIA,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1720259,SÃO SALVADOR DO TOCANTINS,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1720499,SÃO VALÉRIO,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1720853,SUCUPIRA,Lei Complementar 93,05/04/14
Norte,17,TO,1702,Região Metropolitana de Gurupi,RM,170201,NÃO TEM,1720978,TALISMÃ,Lei Complementar 93,05/04/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1701101,APARECIDA DO RIO NEGRO,Lei Complementar 90,08/01/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1703107,BARROLÂNDIA,Lei Complementar 90,08/01/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1703701,BREJINHO DE NAZARÉ,Lei Complementar 90,08/01/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1707553,FÁTIMA,Lei Complementar 90,08/01/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1709807,IPUEIRAS,Lei Complementar 90,08/01/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1712009,LAJEADO,Lei Complementar 90,08/01/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1713205,MIRACEMA DO TOCANTINS,Lei Complementar 90,08/01/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1713304,MIRANORTE,Lei Complementar 90,08/01/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1713601,MONTE DO CARMO,Lei Complementar 90,08/01/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1715507,OLIVEIRA DE FÁTIMA,Lei Complementar 90,08/01/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1721000,PALMAS,Lei Complementar 90,08/01/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1716109,PARAÍSO DO TOCANTINS,Lei Complementar 90,08/01/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1718204,PORTO NACIONAL,Lei Complementar 90,08/01/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1718451,PUGMIL,Lei Complementar 90,08/01/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1720655,SILVANÓPOLIS,Lei Complementar 90,08/01/14
Norte,17,TO,1701,Região Metropolitana de Palmas,RM,170101,NÃO TEM,1721109,TOCANTÍNIA,Lei Complementar 90,08/01/14
Sudeste,32,ES,3201,Região Metropolitana da Grande Vitória,RM,320101,NÃO TEM,3201308,CARIACICA,Lei Complementar 318,18/01/05
Sudeste,32,ES,3201,Região Metropolitana da Grande Vitória,RM,320101,NÃO TEM,3202207,FUNDÃO,Lei Complementar 318,18/01/05
Sudeste,32,ES,3201,Região Metropolitana da Grande Vitória,RM,320101,NÃO TEM,3202405,GUARAPARI,Lei Complementar 318,18/01/05
Sudeste,32,ES,3201,Região Metropolitana da Grande Vitória,RM,320101,NÃO TEM,3205002,SERRA,Lei Complementar 318,18/01/05
Sudeste,32,ES,3201,Região Metropolitana da Grande Vitória,RM,320101,NÃO TEM,3205101,VIANA,Lei Complementar 318,18/01/05
Sudeste,32,ES,3201,Região Metropolitana da Grande Vitória,RM,320101,NÃO TEM,3205200,VILA VELHA,Lei Complementar 318,18/01/05
Sudeste,32,ES,3201,Região Metropolitana da Grande Vitória,RM,320101,NÃO TEM,3205309,VITÓRIA,Lei Complementar 318,18/01/05
Sudeste,31,MG,3102,Região Integrada de Desenvolvimento do Distrito Federal e Entorno,RIDE,310201,NÃO TEM,3104502,ARINOS,Lei Complementar nº 163 (Federal),14/06/18
Sudeste,31,MG,3102,Região Integrada de Desenvolvimento do Distrito Federal e Entorno,RIDE,310201,NÃO TEM,3109303,BURITIS,DECRETO Nº 7469 - 04.05.2011 Regulamenta a Lei Complementar  094,19/02/98
Sudeste,31,MG,3102,Região Integrada de Desenvolvimento do Distrito Federal e Entorno,RIDE,310201,NÃO TEM,3109451,CABECEIRA GRANDE,Lei Complementar nº 163 (Federal),14/06/18
Sudeste,31,MG,3102,Região Integrada de Desenvolvimento do Distrito Federal e Entorno,RIDE,310201,NÃO TEM,3170404,UNAÍ,DECRETO Nº 7469 - 04.05.2011 Regulamenta a Lei Complementar  094,19/02/98
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3105400,BARÃO DE COCAIS,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3106408,BELO VALE,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3107703,BOM JESUS DO AMPARO,Lei Complementar 124,17/10/12
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3108107,BONFIM,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3126406,FORTUNA DE MINAS,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3127206,FUNILÂNDIA,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3131000,INHAÚMA,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3131901,ITABIRITO,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3133808,ITAÚNA,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3142304,MOEDA,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3147105,PARÁ DE MINAS,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3153608,PRUDENTE DE MORAIS,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3157203,SANTA BÁRBARA,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3161908,SÃO GONÇALO DO RIO ABAIXO,Lei Complementar 124,17/10/12
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3163102,SÃO JOSÉ DA VARGINHA,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310102,Colar Metropolitano,3167202,SETE LAGOAS,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3105004,BALDIM,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3106200,BELO HORIZONTE,Lei Complementar 014 (Federal),08/06/73
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3106705,BETIM,Lei Complementar 014 (Federal),08/06/73
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3109006,BRUMADINHO,Constituição Estadual,21/09/89
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3110004,CAETÉ,Lei Complementar 014 (Federal),08/06/73
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3112505,CAPIM BRANCO,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3117876,CONFINS,Lei Complementar 48,12/11/97
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3118601,CONTAGEM,Lei Complementar 014 (Federal),08/06/73
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3124104,ESMERALDAS,Constituição Estadual,21/09/89
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3126000,FLORESTAL,Lei Complementar 48,12/11/97
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3129806,IBIRITÉ,Lei Complementar 014 (Federal),08/06/73
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3130101,IGARAPÉ,Constituição Estadual,21/09/89
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3132206,ITAGUARA,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3133709,ITATIAIUÇU,Lei Complementar 63,10/01/02
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3134608,JABOTICATUBAS,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3136652,JUATUBA,Lei complem. 026 - Alterada p/ Lei Comp. 056 13.01.2000,14/01/93
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3137601,LAGOA SANTA,Lei Complementar 014 (Federal),08/06/73
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3140159,MÁRIO CAMPOS,Lei Complementar 48,12/11/97
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3140704,MATEUS LEME,Constituição Estadual,21/09/89
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3141108,MATOZINHOS,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3144805,NOVA LIMA,Lei Complementar 014 (Federal),08/06/73
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3136603,NOVA UNIÃO,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3149309,PEDRO LEOPOLDO,Lei Complementar 014 (Federal),08/06/73
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3153905,RAPOSOS,Lei Complementar 014 (Federal),08/06/73
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3154606,RIBEIRÃO DAS NEVES,Lei Complementar 014 (Federal),08/06/73
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3154804,RIO ACIMA,Lei Complementar 014 (Federal),08/06/73
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3155306,RIO MANSO,Lei Complementar 48,12/11/97
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3156700,SABARÁ,Lei Complementar 014 (Federal),08/06/73
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3157807,SANTA LUZIA,Lei Complementar 014 (Federal),08/06/73
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3162922,SÃO JOAQUIM DE BICAS,Lei Complementar 48,12/11/97
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3162955,SÃO JOSÉ DA LAPA,Lei complem. 026 - Alterada p/ Lei Comp. 056 13.01.2000,14/01/93
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3165537,SARZEDO,Lei Complementar 48,12/11/97
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3168309,TAQUARAÇU DE MINAS,Lei Complementar 56,12/01/00
Sudeste,31,MG,3101,Região Metropolitana de Belo Horizonte,RM,310101,RM Belo Horizonte,3171204,VESPASIANO,Lei Complementar 014 (Federal),08/06/73
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3100500,AÇUCENA,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3103009,ANTÔNIO DIAS,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3106309,BELO ORIENTE,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3107802,BOM JESUS DO GALHO,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3108800,BRAÚNAS,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3109253,BUGRE,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3113404,CARATINGA,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3120003,CÓRREGO NOVO,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3121803,DIONÍSIO,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3122504,DOM CAVATI,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3123858,ENTRE FOLHAS,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3129301,IAPU,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3131158,IPABA,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3135001,JAGUARAÇU,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3136108,JOANÉSIA,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3140308,MARLIÉRIA,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3141702,MESQUITA,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3144359,NAQUE,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3149952,PERIQUITO,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3150539,PINGO D'ÁGUA,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3162609,SÃO JOÃO DO ORIENTE,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3163409,SÃO JOSÉ DO GOIABAL,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3167707,SOBRÁLIA,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,CM,310302,Colar Metropolitano,3170578,VARGEM ALEGRE,Lei Complementar 122,04/01/12
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,RM,310301,RM Vale do Aço,3119401,CORONEL FABRICIANO,Lei Complementar 90,12/01/06
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,RM,310301,RM Vale do Aço,3131307,IPATINGA,Lei Complementar 90,12/01/06
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,RM,310301,RM Vale do Aço,3158953,SANTANA DO PARAÍSO,Lei Complementar 90,12/01/06
Sudeste,31,MG,3103,Região Metropolitana do Vale do Aço,RM,310301,RM Vale do Aço,3168705,TIMÓTEO,Lei Complementar 90,12/01/06
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3300456,BELFORD ROXO,Lei Complementar 64,21/09/90
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3300803,CACHOEIRAS DE MACACU,Lei Complementar 158,26/12/13
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3301702,DUQUE DE CAXIAS,Lei Complementar 020 (Federal),01/07/74
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3301850,GUAPIMIRIM,Inclusão por desmembramento,01/01/93
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3301900,ITABORAÍ,Lei Complementar 020 (Federal),01/07/74
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3302007,ITAGUAÍ,Lei Complementar 133,15/12/09
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3302270,JAPERI,Inclusão por desmembramento,01/01/93
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3302502,MAGÉ,Lei Complementar 020 (Federal),01/07/74
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3302700,MARICÁ,Lei Complementar 133,15/12/09
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3302858,MESQUITA,Lei Complementar 133,15/12/09
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3303203,NILÓPOLIS,Lei Complementar 020 (Federal),01/07/74
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3303302,NITERÓI,Lei Complementar 020 (Federal),01/07/74
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3303500,NOVA IGUAÇU,Lei Complementar 020 (Federal),01/07/74
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3303609,PARACAMBI,Lei Complementar 020 (Federal),01/07/74
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3304144,QUEIMADOS,Inclusão por desmembramento,01/01/93
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3304300,RIO BONITO,Lei Complementar 158,26/12/13
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3304557,RIO DE JANEIRO,Lei Complementar 020 (Federal),01/07/74
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3304904,SÃO GONÇALO,Lei Complementar 020 (Federal),01/07/74
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3305109,SÃO JOÃO DE MERITI,Lei Complementar 020 (Federal),01/07/74
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3305554,SEROPÉDICA,Inclusão por desmembramento,01/01/97
Sudeste,33,RJ,3301,Região Metropolitana do Rio de Janeiro,RM,330101,NÃO TEM,3305752,TANGUÁ,Inclusão por desmembramento,01/01/97
Sudeste,35,SP,3509,Aglomeração Urbana de Franca,AGLO,350901,NÃO TEM,3503000,ARAMINA,Lei Complementar 1.323,22/05/18
Sudeste,35,SP,3509,Aglomeração Urbana de Franca,AGLO,350901,NÃO TEM,3508207,BURITIZAL,Lei Complementar 1.323,22/05/18
Sudeste,35,SP,3509,Aglomeração Urbana de Franca,AGLO,350901,NÃO TEM,3513207,CRISTAIS PAULISTA,Lei Complementar 1.323,22/05/18
Sudeste,35,SP,3509,Aglomeração Urbana de Franca,AGLO,350901,NÃO TEM,3516200,FRANCA,Lei Complementar 1.323,22/05/18
Sudeste,35,SP,3509,Aglomeração Urbana de Franca,AGLO,350901,NÃO TEM,3517406,GUAÍRA,Lei Complementar 1.323,22/05/18
Sudeste,35,SP,3509,Aglomeração Urbana de Franca,AGLO,350901,NÃO TEM,3517703,GUARÁ,Lei Complementar 1.323,22/05/18
Sudeste,35,SP,3509,Aglomeração Urbana de Franca,AGLO,350901,NÃO TEM,3520103,IGARAPAVA,Lei Complementar 1.323,22/05/18
Sudeste,35,SP,3509,Aglomeração Urbana de Franca,AGLO,350901,NÃO TEM,3521309,IPUÃ,Lei Complementar 1.323,22/05/18
Sudeste,35,SP,3509,Aglomeração Urbana de Franca,AGLO,350901,NÃO TEM,3523701,ITIRAPUÃ,Lei Complementar 1.323,22/05/18
Sudeste,35,SP,3509,Aglomeração Urbana de Franca,AGLO,350901,NÃO TEM,3524105,ITUVERAVA,Lei Complementar 1.323,22/05/18
Sudeste,35,SP,3509,Aglomeração Urbana de Franca,AGLO,350901,NÃO TEM,3525409,JERIQUARA,Lei Complementar 1.323,22/05/18
Sudeste,35,SP,3509,Aglomeração Urbana de Franca,AGLO,350901,NÃO TEM,3529708,MIGUELÓPOLIS,Lei Complementar 1.323,22/05/18
